# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	901414	902004	+	MJEBLD_00848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPT9
contig_1	cds	902035	903063	+	MJEBLD_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU0
contig_1	cds	903096	904667	+	MJEBLD_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU1
contig_1	cds	904670	905503	+	MJEBLD_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU2
contig_1	cds	905512	906702	+	MJEBLD_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00269AE743
contig_1	cds	906693	907094	+	MJEBLD_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DF6032
contig_1	cds	907139	907624	-	MJEBLD_00854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU5
contig_1	cds	907649	908128	-	MJEBLD_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU6
contig_1	cds	908135	908755	-	MJEBLD_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU7
contig_1	cds	909199	910131	-	MJEBLD_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU8
contig_1	cds	910169	911386	-	MJEBLD_00858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPU9
contig_1	cds	911627	912766	-	MJEBLD_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV0
contig_1	cds	912768	914114	-	MJEBLD_00860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV1
contig_1	cds	914179	914331	-	MJEBLD_00861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV2
contig_1	cds	914609	916411	+	MJEBLD_00862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV3
contig_1	cds	916418	918106	+	MJEBLD_00863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV4
contig_1	cds	918145	919050	-	MJEBLD_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV5
contig_1	cds	919221	920129	-	MJEBLD_00865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV6
contig_1	cds	920140	921339	-	MJEBLD_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV7
contig_1	cds	921659	922810	+	MJEBLD_00867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV8
contig_1	cds	922801	923601	+	MJEBLD_00868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPV9
contig_1	cds	923732	924070	+	MJEBLD_00869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW0
contig_1	cds	924175	924810	+	MJEBLD_00870	421.0	1.1e-148	1.0	0.868	1.0	UniRef:UniRef90_Q6MPW1
contig_1	cds	924815	926944	-	MJEBLD_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW2
contig_1	cds	926916	932795	-	MJEBLD_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW3
contig_1	cds	932788	933039	-	MJEBLD_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW4
contig_1	cds	933308	934042	+	MJEBLD_00874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW5
contig_1	cds	934039	934884	+	MJEBLD_00875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW6
contig_1	cds	934912	935391	-	MJEBLD_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW7
contig_1	cds	935600	935977	-	MJEBLD_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW8
contig_1	cds	935989	937017	-	MJEBLD_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPW9
contig_1	cds	937134	938045	+	MJEBLD_00879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX0
contig_1	cds	938046	939674	-	MJEBLD_00880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX1
contig_1	cds	939863	941137	+	MJEBLD_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX2
contig_1	cds	941137	942120	+	MJEBLD_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX3
contig_1	cds	942107	942568	+	MJEBLD_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX4
contig_1	cds	942556	943665	+	MJEBLD_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX5
contig_1	cds	943670	944929	+	MJEBLD_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Z3NBD5
contig_1	cds	945011	945304	+	MJEBLD_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX7
contig_1	cds	945390	945674	-	MJEBLD_00887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX8
contig_1	cds	945767	947719	-	MJEBLD_00888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPX9
contig_1	cds	947716	948681	-	MJEBLD_00889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY0
contig_1	cds	948678	949895	-	MJEBLD_00890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY1
contig_1	cds	950164	951000	+	MJEBLD_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY2
contig_1	cds	951007	954768	-	MJEBLD_00892	2290.0	0.0	1.0	0.989	0.999	UniRef:UniRef90_Q6MPY3
contig_1	cds	954930	959027	-	MJEBLD_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY4
contig_1	cds	959069	960655	-	MJEBLD_00894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY5
contig_1	cds	960801	961970	-	MJEBLD_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY6
contig_1	cds	962031	962270	-	MJEBLD_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY7
contig_1	cds	962489	963910	+	MJEBLD_00897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPY8
contig_1	cds	963903	965243	+	MJEBLD_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002F25FCF
contig_1	cds	965252	965575	+	MJEBLD_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ0
contig_1	cds	965640	966113	+	MJEBLD_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002F0BC47
contig_1	cds	966374	966706	+	MJEBLD_00901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ2
contig_1	cds	966880	968634	+	MJEBLD_00902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ3
contig_1	cds	968673	969452	+	MJEBLD_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ4
contig_1	cds	969511	970695	+	MJEBLD_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ5
contig_1	cds	970797	973673	+	MJEBLD_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ6
contig_1	cds	973673	974674	+	MJEBLD_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ7
contig_1	cds	974684	975700	+	MJEBLD_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ8
contig_1	cds	975659	976441	-	MJEBLD_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MPZ9
contig_1	cds	976596	979799	+	MJEBLD_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ00
contig_1	cds	979884	980360	-	MJEBLD_00910	293.0	4.4e-100	1.0	0.908	1.0	UniRef:UniRef90_Q6MQ01
contig_1	cds	980464	980970	-	MJEBLD_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ02
contig_1	cds	981031	982113	+	MJEBLD_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ03
contig_1	cds	982124	982513	+	MJEBLD_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ04
contig_1	tRNA	982570	982652	+	MJEBLD_00914	66.7	-	-	-	-	-
contig_1	cds	982730	983713	-	MJEBLD_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ05
contig_1	cds	983792	984589	-	MJEBLD_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ06
contig_1	cds	984747	985136	+	MJEBLD_00917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ07
contig_1	cds	985187	985471	+	MJEBLD_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ08
contig_1	cds	985493	986026	+	MJEBLD_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ09
contig_1	cds	986578	987360	-	MJEBLD_00920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ10
contig_1	cds	987357	988910	-	MJEBLD_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ11
contig_1	cds	989056	989526	-	MJEBLD_00922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ12
contig_1	cds	989825	990658	+	MJEBLD_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ13
contig_1	cds	990743	992197	-	MJEBLD_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ14
contig_1	cds	992207	994174	-	MJEBLD_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ15
contig_1	cds	994499	994999	+	MJEBLD_00926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ17
contig_1	cds	995140	995478	+	MJEBLD_00927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ18
contig_1	cds	995549	997003	+	MJEBLD_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ19
contig_1	cds	997015	997824	+	MJEBLD_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ20
contig_1	cds	997830	998363	-	MJEBLD_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ21
contig_1	cds	998429	999490	-	MJEBLD_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ22
contig_1	cds	999487	1000503	-	MJEBLD_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ23
contig_1	cds	1000555	1002204	-	MJEBLD_00933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ24
contig_1	cds	1002408	1002971	-	MJEBLD_00934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ26
contig_1	cds	1003075	1004169	+	MJEBLD_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ27
contig_1	cds	1004214	1004456	-	MJEBLD_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ28
contig_1	cds	1004514	1006331	-	MJEBLD_00937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ29
contig_1	cds	1006411	1007610	+	MJEBLD_00938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ30
contig_1	cds	1007677	1008324	+	MJEBLD_00939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ31
contig_1	cds	1008399	1008818	+	MJEBLD_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ32
contig_1	cds	1008848	1009444	+	MJEBLD_00941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ33
contig_1	cds	1009823	1010761	-	MJEBLD_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ34
contig_1	cds	1010852	1011700	-	MJEBLD_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ35
contig_1	cds	1011726	1012484	+	MJEBLD_00944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ36
contig_1	cds	1012557	1013060	+	MJEBLD_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ37
contig_1	cds	1013153	1013548	+	MJEBLD_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ38
contig_1	cds	1013764	1014291	+	MJEBLD_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ39
contig_1	cds	1014367	1015608	-	MJEBLD_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ40
contig_1	cds	1015816	1016118	+	MJEBLD_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ41
contig_1	cds	1016115	1017017	+	MJEBLD_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ42
contig_1	cds	1016990	1017667	+	MJEBLD_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ43
contig_1	cds	1017702	1018514	-	MJEBLD_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ44
contig_1	cds	1018593	1019252	+	MJEBLD_00953	405.0	2.2e-142	1.0	1.0	0.922	UniRef:UniRef90_K7Z7L5
contig_1	cds	1019284	1019547	-	MJEBLD_00954	175.0	1.3e-55	1.0	1.0	0.989	UniRef:UniRef90_A0A1Z3NBJ3
contig_1	cds	1019549	1020235	-	MJEBLD_00955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ45
contig_1	cds	1020382	1020840	-	MJEBLD_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ46
contig_1	cds	1020841	1021665	-	MJEBLD_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ47
contig_1	cds	1021662	1022699	-	MJEBLD_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ48
contig_1	cds	1022704	1023375	-	MJEBLD_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ49
contig_1	cds	1023372	1023683	-	MJEBLD_00960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ50
contig_1	cds	1023706	1024212	-	MJEBLD_00961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ51
contig_1	cds	1024344	1027298	+	MJEBLD_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ52
contig_1	cds	1027417	1027926	+	MJEBLD_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ53
contig_1	cds	1028120	1028719	+	MJEBLD_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ54
contig_1	cds	1028762	1029559	-	MJEBLD_00965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ55
contig_1	cds	1029668	1029910	-	MJEBLD_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ56
contig_1	cds	1029911	1030819	-	MJEBLD_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ57
contig_1	cds	1030981	1032201	+	MJEBLD_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ58
contig_1	cds	1032263	1033465	-	MJEBLD_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ59
contig_1	cds	1033476	1033958	-	MJEBLD_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ60
contig_1	cds	1033951	1034550	-	MJEBLD_00971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ61
contig_1	cds	1034553	1034900	-	MJEBLD_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ62
contig_1	cds	1034897	1036780	-	MJEBLD_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00031597A4
contig_1	cds	1036854	1037537	-	MJEBLD_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ64
contig_1	cds	1037524	1038978	-	MJEBLD_00975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ65
contig_1	cds	1039035	1040543	-	MJEBLD_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ66
contig_1	cds	1040544	1041155	-	MJEBLD_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ67
contig_1	cds	1041157	1042203	-	MJEBLD_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ68
contig_1	cds	1042350	1042775	-	MJEBLD_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ69
contig_1	cds	1042799	1043209	-	MJEBLD_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ70
contig_1	cds	1043247	1044614	-	MJEBLD_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ71
contig_1	cds	1044787	1045170	-	MJEBLD_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ72
contig_1	cds	1045315	1047663	+	MJEBLD_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ73
contig_1	cds	1047653	1049800	-	MJEBLD_00984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ74
contig_1	cds	1050191	1051024	-	MJEBLD_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6H8R6
contig_1	cds	1051458	1051652	-	MJEBLD_00986	-	-	-	-	-	-
contig_1	cds	1051914	1052102	+	MJEBLD_00987	-	-	-	-	-	-
contig_1	cds	1052284	1053108	-	MJEBLD_00988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5W1M9
contig_1	cds	1053570	1054520	-	MJEBLD_00989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ78
contig_1	cds	1054521	1055555	-	MJEBLD_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ79
contig_1	cds	1055555	1056487	-	MJEBLD_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ80
contig_1	cds	1056604	1057641	-	MJEBLD_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ81
contig_1	cds	1057702	1058415	-	MJEBLD_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ82
contig_1	cds	1058526	1059266	-	MJEBLD_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ83
contig_1	cds	1059372	1062101	+	MJEBLD_00995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ84
contig_1	cds	1062241	1062873	-	MJEBLD_00996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001E43D03E
contig_1	cds	1062845	1064308	-	MJEBLD_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ86
contig_1	cds	1064305	1065345	-	MJEBLD_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ87
contig_1	cds	1065349	1065831	-	MJEBLD_00999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ88
contig_1	cds	1065846	1066511	-	MJEBLD_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ89
contig_1	cds	1066501	1066734	-	MJEBLD_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Z3NBL9
contig_1	cds	1067019	1068110	+	MJEBLD_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ91
contig_1	cds	1068095	1068976	+	MJEBLD_01003	574.0	4.8e-207	0.986	1.0	1.0	UniRef:UniRef90_K7YUE1
contig_1	cds	1069045	1069698	+	MJEBLD_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ93
contig_1	cds	1069770	1070861	+	MJEBLD_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ94
contig_1	cds	1070985	1072985	+	MJEBLD_01006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ95
contig_1	cds	1072982	1074040	-	MJEBLD_01007	610.0	8.4e-219	1.0	0.939	1.0	UniRef:UniRef90_Q6MQ96
contig_1	cds	1074108	1074314	+	MJEBLD_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ97
contig_1	cds	1074359	1075744	-	MJEBLD_01009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ98
contig_1	cds	1075753	1077312	-	MJEBLD_01010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQ99
contig_1	cds	1077312	1078076	-	MJEBLD_01011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA0
contig_1	cds	1078073	1079809	-	MJEBLD_01012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA1
contig_1	cds	1080138	1081646	-	MJEBLD_01013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA2
contig_1	cds	1081658	1082743	-	MJEBLD_01014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA3
contig_1	cds	1082779	1084125	-	MJEBLD_01015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA4
contig_1	cds	1084287	1085312	-	MJEBLD_01016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA5
contig_1	cds	1085324	1085563	-	MJEBLD_01017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA6
contig_1	cds	1085556	1086116	-	MJEBLD_01018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA7
contig_1	cds	1086134	1086535	-	MJEBLD_01019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA8
contig_1	cds	1086723	1087397	+	MJEBLD_01020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQA9
contig_1	cds	1087499	1089292	+	MJEBLD_01021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB0
contig_1	cds	1089304	1090821	-	MJEBLD_01022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB1
contig_1	cds	1091067	1092755	+	MJEBLD_01023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB2
contig_1	cds	1092759	1093592	+	MJEBLD_01024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB3
contig_1	cds	1093643	1094782	-	MJEBLD_01025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB4
contig_1	cds	1094920	1095813	-	MJEBLD_01026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB5
contig_1	cds	1095837	1097006	-	MJEBLD_01027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB6
contig_1	cds	1096984	1097742	-	MJEBLD_01028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB7
contig_1	cds	1097724	1098791	-	MJEBLD_01029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB8
contig_1	cds	1098788	1099744	-	MJEBLD_01030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQB9
contig_1	cds	1099837	1100265	+	MJEBLD_01031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC0
contig_1	cds	1100276	1100731	+	MJEBLD_01032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC1
contig_1	cds	1100887	1101501	+	MJEBLD_01033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC2
contig_1	cds	1101513	1102172	-	MJEBLD_01034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC3
contig_1	cds	1102315	1104255	+	MJEBLD_01035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC4
contig_1	cds	1104259	1104576	-	MJEBLD_01036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC5
contig_1	cds	1104573	1105736	-	MJEBLD_01037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DBB108
contig_1	cds	1105712	1106704	-	MJEBLD_01038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC7
contig_1	cds	1106701	1107600	-	MJEBLD_01039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC8
contig_1	cds	1107690	1108928	+	MJEBLD_01040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQC9
contig_1	cds	1109037	1109987	+	MJEBLD_01041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD0
contig_1	cds	1110054	1110581	-	MJEBLD_01042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD1
contig_1	cds	1110847	1111074	-	MJEBLD_01043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Z3NBQ1
contig_1	cds	1111135	1112220	-	MJEBLD_01044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD2
contig_1	cds	1112283	1113692	-	MJEBLD_01045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD3
contig_1	cds	1113816	1114337	-	MJEBLD_01046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Z3NBP8
contig_1	cds	1114478	1114807	-	MJEBLD_01047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD5
contig_1	cds	1114888	1115595	-	MJEBLD_01048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD6
contig_1	cds	1115905	1116912	-	MJEBLD_01049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD7
contig_1	cds	1116905	1117657	-	MJEBLD_01050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD8
contig_1	cds	1117654	1118583	-	MJEBLD_01051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQD9
contig_1	cds	1118587	1119372	-	MJEBLD_01052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE0
contig_1	cds	1119439	1120254	-	MJEBLD_01053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE1
contig_1	cds	1120476	1121471	+	MJEBLD_01054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE2
contig_1	cds	1121468	1122655	+	MJEBLD_01055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE3
contig_1	cds	1122664	1124043	-	MJEBLD_01056	619.0	3.4e-220	0.878	1.0	1.0	UniRef:UniRef90_Q6MQE4
contig_1	cds	1124108	1125469	-	MJEBLD_01057	710.0	4.0e-255	1.0	0.983	1.0	UniRef:UniRef90_Q6MQE6
contig_1	cds	1125535	1127076	-	MJEBLD_01058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE7
contig_1	cds	1127302	1127787	+	MJEBLD_01059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE8
contig_1	cds	1127931	1130135	+	MJEBLD_01060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQE9
contig_1	cds	1130187	1130615	+	MJEBLD_01061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQF0
contig_1	cds	1130616	1131359	-	MJEBLD_01062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MQF1
